CustomerID,total_spend,avg_order_value,order_count,avg_quantity,avg_unit_price,avg_items_in_cart,coupon_usage_rate,bad_outcome_rate,product_diversity,recency_days,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,cluster
C36725,3253.6,3253.6,1,5.0,650.72,8.0,1.0,1.0,1,247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
C36778,388.33,388.33,1,1.0,388.33,2.0,1.0,1.0,1,183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C36813,1842.45,1842.45,1,3.0,614.15,3.0,0.0,1.0,1,596,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C36825,877.52,877.52,1,2.0,438.76,2.0,0.0,1.0,1,855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C36938,761.94,761.94,1,3.0,253.98,3.0,1.0,1.0,1,145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C36992,671.37,671.37,1,3.0,223.79,3.0,0.0,0.0,1,718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C36997,745.64,745.64,1,4.0,186.41,6.0,1.0,0.0,1,662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C37032,847.76,847.76,1,2.0,423.88,7.0,1.0,0.0,1,690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C37235,151.04,151.04,1,4.0,37.76,7.0,0.0,0.0,1,760,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C37249,491.72,491.72,1,2.0,245.86,4.0,1.0,0.0,1,617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C37375,1036.46,1036.46,1,2.0,518.23,5.0,0.0,0.0,1,530,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C37412,432.47,432.47,1,1.0,432.47,4.0,1.0,0.0,1,714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C37454,1303.35,1303.35,1,3.0,434.45,4.0,0.0,0.0,1,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C37455,2380.05,2380.05,1,5.0,476.01,7.0,1.0,0.0,1,618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
C37531,1349.3,1349.3,1,5.0,269.86,6.0,1.0,0.0,1,479,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C37594,1361.2,1361.2,1,4.0,340.3,8.0,1.0,1.0,1,385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C37969,362.46,362.46,1,3.0,120.82,5.0,1.0,0.0,1,577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C38024,546.86,546.86,1,2.0,273.43,7.0,1.0,0.0,1,420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C38065,1178.55,1178.55,1,3.0,392.85,6.0,0.0,1.0,1,852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C38068,1302.65,1302.65,1,5.0,260.53,5.0,1.0,0.0,1,394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C38126,2060.76,2060.76,1,4.0,515.19,9.0,1.0,0.0,1,194,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C38134,419.88,419.88,1,2.0,209.94,3.0,1.0,1.0,1,713,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C38262,155.27,155.27,1,1.0,155.27,6.0,0.0,0.0,1,518,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C38557,1915.5,1915.5,1,3.0,638.5,4.0,1.0,1.0,1,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C38642,1046.0,1046.0,1,5.0,209.2,6.0,1.0,0.0,1,680,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C38669,405.28,405.28,1,4.0,101.32,7.0,0.0,0.0,1,865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C38785,361.0,361.0,1,2.0,180.5,6.0,1.0,0.0,1,259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C38840,5723.23,2861.615,2,4.5,630.6300000000001,7.0,0.5,1.0,2,388,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,5
C38845,532.89,532.89,1,1.0,532.89,2.0,0.0,0.0,1,350,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C38928,1671.56,1671.56,1,4.0,417.89,4.0,0.0,0.0,1,290,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C38966,2021.95,2021.95,1,5.0,404.39,10.0,0.0,0.0,1,304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C39000,287.46,287.46,1,1.0,287.46,3.0,1.0,1.0,1,302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C39017,994.38,994.38,1,3.0,331.46,6.0,1.0,1.0,1,720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C39074,3032.6,3032.6,1,5.0,606.52,6.0,1.0,0.0,1,615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
C39106,546.19,546.19,1,1.0,546.19,5.0,1.0,0.0,1,510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C39130,226.55,226.55,1,5.0,45.31,8.0,0.0,1.0,1,678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C39176,1737.68,1737.68,1,4.0,434.42,6.0,1.0,1.0,1,840,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C39246,931.4,931.4,1,5.0,186.28,8.0,1.0,0.0,1,439,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C39256,417.1,417.1,1,1.0,417.1,3.0,1.0,1.0,1,314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C39260,427.66,427.66,1,2.0,213.83,2.0,1.0,1.0,1,688,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C39416,473.96,473.96,1,1.0,473.96,3.0,0.0,0.0,1,715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C39530,1704.15,1704.15,1,3.0,568.05,6.0,1.0,0.0,1,250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C39550,558.27,558.27,1,1.0,558.27,1.0,0.0,0.0,1,48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C39551,76.93,76.93,1,1.0,76.93,6.0,1.0,0.0,1,877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C39593,2078.13,2078.13,1,3.0,692.71,3.0,1.0,0.0,1,585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C39638,2161.32,2161.32,1,4.0,540.33,6.0,0.0,0.0,1,123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C39639,65.95,65.95,1,1.0,65.95,5.0,0.0,0.0,1,167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C39648,465.33,465.33,1,1.0,465.33,2.0,1.0,0.0,1,579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C39664,946.25,946.25,1,5.0,189.25,10.0,1.0,1.0,1,340,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C39671,217.56,217.56,1,1.0,217.56,3.0,0.0,0.0,1,552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C39791,597.06,597.06,1,2.0,298.53,5.0,1.0,1.0,1,532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C39906,75.01,75.01,1,1.0,75.01,3.0,0.0,1.0,1,352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C39911,2073.6,2073.6,1,4.0,518.4,7.0,1.0,0.0,1,673,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C40136,1039.56,1039.56,1,3.0,346.52,3.0,1.0,0.0,1,845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C40140,363.2,363.2,1,5.0,72.64,7.0,0.0,1.0,1,496,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C40201,185.82,185.82,1,2.0,92.91,3.0,1.0,1.0,1,279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C40304,479.36,479.36,1,4.0,119.84,8.0,1.0,0.0,1,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C40427,613.98,613.98,1,1.0,613.98,4.0,1.0,0.0,1,681,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C40466,541.64,541.64,1,1.0,541.64,5.0,1.0,0.0,1,300,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C40538,423.64,423.64,1,2.0,211.82,4.0,1.0,1.0,1,218,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C40648,603.76,603.76,1,2.0,301.88,5.0,1.0,1.0,1,845,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C40771,697.96,697.96,1,4.0,174.49,5.0,1.0,0.0,1,199,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C40798,1081.98,1081.98,1,3.0,360.66,5.0,1.0,1.0,1,880,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C40863,489.39,489.39,1,3.0,163.13,5.0,1.0,0.0,1,219,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C40882,868.52,868.52,1,4.0,217.13,8.0,1.0,0.0,1,158,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C40949,1105.26,1105.26,1,2.0,552.63,7.0,1.0,0.0,1,304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C40967,287.25,287.25,1,5.0,57.45,10.0,0.0,1.0,1,107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C41132,381.61,381.61,1,1.0,381.61,5.0,0.0,0.0,1,820,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C41137,1347.39,1347.39,1,3.0,449.13,5.0,1.0,1.0,1,155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C41284,737.92,737.92,1,4.0,184.48,4.0,1.0,1.0,1,457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C41320,1709.52,1709.52,1,3.0,569.84,8.0,1.0,1.0,1,331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C41331,1203.05,1203.05,1,5.0,240.61,10.0,1.0,0.0,1,768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C41460,747.75,747.75,1,5.0,149.55,9.0,1.0,0.0,1,781,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C41478,2138.28,2138.28,1,4.0,534.57,6.0,1.0,0.0,1,688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C41508,429.96,429.96,1,4.0,107.49,5.0,0.0,0.0,1,371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C41598,1472.76,1472.76,1,3.0,490.92,5.0,1.0,0.0,1,568,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C41709,712.7,712.7,1,2.0,356.35,6.0,1.0,1.0,1,746,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C41903,160.8,160.8,1,3.0,53.6,4.0,1.0,0.0,1,631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C41974,2099.79,2099.79,1,3.0,699.93,7.0,1.0,1.0,1,213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C42108,641.36,641.36,1,2.0,320.68,5.0,1.0,0.0,1,377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C42235,1193.44,1193.44,1,4.0,298.36,8.0,1.0,0.0,1,609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C42270,482.98,482.98,1,2.0,241.49,7.0,1.0,1.0,1,433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C42306,612.81,612.81,1,3.0,204.27,4.0,0.0,1.0,1,434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C42365,214.08,214.08,1,1.0,214.08,2.0,1.0,1.0,1,220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C42372,1093.0,1093.0,1,4.0,273.25,5.0,1.0,1.0,1,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C42451,665.05,665.05,1,5.0,133.01,10.0,0.0,1.0,1,81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C42577,399.98,399.98,1,1.0,399.98,3.0,1.0,0.0,1,342,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C42949,660.66,660.66,1,1.0,660.66,3.0,1.0,0.0,1,580,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C43124,2773.44,2773.44,1,4.0,693.36,8.0,0.0,0.0,1,789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
C43212,2200.56,2200.56,1,4.0,550.14,4.0,1.0,0.0,1,370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C43249,1391.43,1391.43,1,3.0,463.81,8.0,1.0,1.0,1,115,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
C43330,580.47,580.47,1,3.0,193.49,6.0,1.0,1.0,1,552,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C43335,548.24,548.24,1,2.0,274.12,6.0,1.0,0.0,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C43338,1435.95,1435.95,1,3.0,478.65,4.0,0.0,0.0,1,782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C43443,3129.85,3129.85,1,5.0,625.97,9.0,1.0,1.0,1,550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C43524,2621.3,2621.3,1,5.0,524.26,5.0,1.0,0.0,1,538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
C43538,1290.18,1290.18,1,3.0,430.06,8.0,1.0,1.0,1,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C43545,1876.25,1876.25,1,5.0,375.25,9.0,1.0,0.0,1,191,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C43546,485.91,485.91,1,3.0,161.97,4.0,1.0,0.0,1,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C43595,2807.4,2807.4,1,5.0,561.48,9.0,1.0,0.0,1,49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C43721,131.61,131.61,1,1.0,131.61,2.0,1.0,0.0,1,876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C43842,1303.14,1303.14,1,2.0,651.57,7.0,1.0,0.0,1,255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C43867,524.06,524.06,1,1.0,524.06,3.0,1.0,0.0,1,341,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C43911,1674.84,1674.84,1,4.0,418.71,8.0,1.0,0.0,1,751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C43919,1804.8,1804.8,1,3.0,601.6,7.0,1.0,1.0,1,257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C43965,359.92,359.92,1,2.0,179.96,5.0,0.0,0.0,1,171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C44148,1505.72,1505.72,1,4.0,376.43,5.0,1.0,0.0,1,141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C44176,77.64,77.64,1,1.0,77.64,1.0,1.0,0.0,1,123,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C44267,853.4,853.4,1,2.0,426.7,5.0,1.0,0.0,1,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C44277,458.63,458.63,1,1.0,458.63,4.0,1.0,1.0,1,429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C44366,776.44,776.44,1,2.0,388.22,2.0,1.0,0.0,1,909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C44492,277.05,277.05,1,5.0,55.41,5.0,0.0,1.0,1,616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C44619,475.11,475.11,1,3.0,158.37,6.0,0.0,0.0,1,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C44674,627.34,627.34,1,1.0,627.34,1.0,0.0,0.0,1,232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C44733,87.06,87.06,1,1.0,87.06,4.0,1.0,0.0,1,122,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C44778,153.0,153.0,1,1.0,153.0,4.0,0.0,1.0,1,615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C45104,687.89,687.89,1,1.0,687.89,1.0,1.0,1.0,1,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C45175,70.82,70.82,1,1.0,70.82,1.0,1.0,0.0,1,905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
C45187,420.65,420.65,1,5.0,84.13,9.0,1.0,0.0,1,734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
C45482,198.2,198.2,1,2.0,99.1,6.0,0.0,0.0,1,845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C45599,2379.75,2379.75,1,5.0,475.95,8.0,1.0,1.0,1,866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
C45671,1314.96,1314.96,1,2.0,657.48,5.0,1.0,0.0,1,487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C45862,176.1,176.1,1,1.0,176.1,1.0,1.0,0.0,1,703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C45899,1285.96,1285.96,1,2.0,642.98,7.0,1.0,1.0,1,556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
C46015,1812.3,1812.3,1,5.0,362.46,6.0,1.0,0.0,1,225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
C46210,1286.64,1286.64,1,3.0,428.88,3.0,1.0,0.0,1,280,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
